HR_mean,RR_mean,SDNN,RMSSD,pNN50,HR_mean_delta_basal,RR_mean_delta_basal,SDNN_delta_basal,RMSSD_delta_basal,pNN50_delta_basal,HR_mean_ratio_basal,RR_mean_ratio_basal,SDNN_ratio_basal,RMSSD_ratio_basal,pNN50_ratio_basal,label
68.65111825661445,876.3333333333337,45.97395095776032,31.085064741767244,9.375,-3.617656234981098,39.76075166417786,-5.701064770311035,-0.8997338487925113,-0.279198194408421,0.9499416413183842,1.047528155399076,0.8896746388949031,0.9718699542144978,0.9710801260978743,recuperado
71.99965817973437,835.7142857142857,44.699369273463354,30.029887073500195,11.76470588235294,-0.26911631186118257,-0.8582959548701865,-6.975646454608004,-1.9549115170595606,2.1105076879445193,0.9962761744092882,0.9989740328888645,0.86500930176169,0.9388799803905425,1.218610354318901,recuperado
74.01415138223747,814.7500000000006,59.05947365640512,40.02570602572462,20.0,1.7453768906419214,-21.822581669155284,7.3844579283337595,8.040907435164861,10.345801805591579,1.0241511898177393,0.9739142996706703,1.142901899966376,1.2513977823683442,2.0716376023421317,recuperado
72.9871204141507,825.9722222222225,57.68212702196394,36.80605540242197,11.428571428571429,0.7183459225551445,-10.60035944693334,6.007111293892585,4.821256811862213,1.7743732341630079,1.0099399211846145,0.9873288227713809,1.1162478851579594,1.150735881553595,1.1837929156240754,recuperado
79.86113001062061,762.9230769230769,87.96781247927366,81.61865756772683,28.947368421052634,1.3511920643734783,-2.5775566638448026,61.74782609913947,59.932523645300265,27.789423772803275,1.0172104589523252,0.9966328484252625,3.3549907770327168,3.7636333824961525,24.998922413793107,no_recuperado
73.3611732750304,819.4444444444443,36.66796534496661,33.87034100802589,17.142857142857142,-5.148764671216739,53.943810857522635,10.44797896483242,12.18420708559933,15.984912494607785,0.9344189435642923,1.0704686691175642,1.398473851715973,1.5618432095450225,14.804556650246305,recuperado
76.31467527722575,788.3783783783784,41.755472928941124,23.332738087646003,2.7777777777777777,-2.195262669021389,22.877744791456735,15.535486548806933,1.6466041652194434,1.6198331295284203,0.9720384103408105,1.0298859906676472,1.592505515585528,1.075928894062423,2.3988864942528734,recuperado
78.26158030569195,767.7105263157897,28.77302405429455,22.38182177450936,2.7027027027027026,-0.2483576405551844,2.209892728867999,2.5530376741603575,0.6956878520827985,1.5447580544533452,0.9968366088796908,1.0028868594380034,1.0973699084792312,1.0320798467154793,2.334051724137931,recuperado
78.23091154887145,767.9473684210526,27.85575525803773,19.871206930248704,2.7027027027027026,-0.2790263973756879,2.4467348341308934,1.635768877903537,-1.8149269921778561,1.5447580544533452,0.9964459735330994,1.0031962544859907,1.0623863359114059,0.9163093339426,2.334051724137931,recuperado
79.3098714539642,757.1538461538464,21.869876496580755,17.19164423721379,0.0,0.7999335077170713,-8.346787433075292,-4.350109883553436,-4.49448968521277,-1.1579446482493574,1.010188945866506,0.9890963023845394,0.8340918328298852,0.7927482279095941,0.0,recuperado
78.69170083527595,763.2368421052632,24.361505090998268,18.442020174268844,0.0,0.18176288902881765,-2.2637914816584725,-1.8584812891359235,-3.244113748157716,-1.1579446482493574,1.0023151577212208,0.9970427307537931,0.9291196699269066,0.8504060816113084,0.0,recuperado
79.45989541781736,755.947368421053,25.66093610015591,16.49569968531662,0.0,0.9499574715702295,-9.553265165868652,-0.5590502799782797,-5.19043423710994,-1.1579446482493574,1.0120998372488923,0.9875202387212866,0.9786784679490966,0.7606565441458291,0.0,recuperado
79.51558244150353,755.5641025641029,27.80457636678739,18.658284458846204,0.0,1.0056444952563908,-9.936531022818826,1.5845899866531994,-3.027849463580356,-1.1579446482493574,1.0128091362897895,0.9870195652533179,1.060434432103816,0.8603785499798502,0.0,recuperado
77.75970720673403,772.8157894736846,31.126468499521863,21.934176713703977,0.0,-0.7502307395130998,7.315155886762909,4.906482119387672,0.2480427912774168,-1.1579446482493574,0.990444130270148,1.0095560415835139,1.187127561710143,1.0114378520470588,0.0,recuperado
75.30231720780196,798.166666666667,33.39846018691703,23.060789231938966,0.0,-3.207620738445172,32.66603307974526,7.178473806782836,1.3746553095124057,-1.1579446482493574,0.9591437616389238,1.0426727707940375,1.2737787008242565,1.0633886756592799,0.0,recuperado
75.76554857309321,793.3243243243245,33.68898109838678,23.601435926187698,0.0,-2.744389373153922,27.823690737402785,7.468994718252592,1.9153020037611377,-1.1579446482493574,0.9650440511743507,1.036347051219316,1.2848588328753496,1.0883192002139415,0.0,recuperado
76.65300450048062,783.5789473684214,25.702698963283936,23.390919929223347,0.0,-1.856933445766515,18.078313781499673,-0.5172874168502553,1.7047860067967875,-1.1579446482493574,0.9763477911925253,1.0236163276531722,0.9802712553183406,1.0786117992674478,0.0,recuperado
75.3566215095895,796.8611111111106,22.886243875530596,22.911007959375855,0.0,-3.153316436657633,31.360477524188923,-3.3337425046035953,1.224874036949295,-1.1579446482493574,0.9598354486177713,1.0409672783381543,0.8728549108961614,1.0564818995091882,0.0,recuperado
76.74453643994897,783.0270270270274,31.163980710007092,23.688370329951933,0.0,-1.7654015062981614,17.52639344010572,4.9439943298729006,2.0022364075253734,-1.1579446482493574,0.9775136555641292,1.0228953349887928,1.1885582340965197,1.0923279554893266,0.0,recuperado
78.77328628789344,762.5128205128204,25.541371799774243,21.633307652785412,0.0,0.2633483416463065,-2.9878130741012683,-0.6786145803599481,-0.052826269641148116,-1.1579446482493574,1.003354331292767,0.9960969162623665,0.974118423613137,0.9975640531488871,0.0,recuperado
77.56880340897422,774.5263157894733,28.31649012654656,23.319751516921947,0.0,-0.9411345372729158,9.025682202551593,2.0965037464123704,1.6336175944953872,-1.1579446482493574,0.9880125425915216,1.0117905613745344,1.0799582317098686,1.075330051928066,0.0,recuperado
74.72223708010536,804.1388888888891,31.116511719461617,25.800885920563225,2.857142857142857,-3.787700866141776,38.63825530196743,4.896525339327425,4.114751998136665,1.6991982088934998,0.9517551412569568,1.0504744916028605,1.1867478216173797,1.1897411503984776,2.4674261083743843,recuperado
74.6931390832104,804.7777777777787,35.23156953732611,28.25192787353506,11.428571428571429,-3.8167988630367375,39.27714419085703,9.011583157191918,6.5657939511085,10.270626780322072,0.9513845130580799,1.0513090942940377,1.343691374455466,1.302764613305211,9.869704433497537,recuperado
66.22318863428168,907.0,30.11804731707499,40.24762064696473,25.806451612903224,-0.4578709874180191,4.867661986969324,-12.235058839237126,-12.3718500591999,-18.579169486427553,0.9931334176448957,1.0053957294089362,0.7111177915952295,0.7648807581458534,0.5814146783065365,no_recuperado
66.9297299834359,897.4242424242423,29.702725362151646,39.10163040079034,25.0,0.2486703617362025,-4.70809558878841,-12.65038079416047,-13.517840305374285,-19.385621099330777,1.0037292503020645,0.9947811475208193,0.7013116169692052,0.7431019331064727,0.5632454696094573,no_recuperado
67.75205962327527,886.6363636363635,30.997800508481664,39.880289617804465,21.875,1.0710000015755696,-15.495974376667164,-11.355305647830452,-12.739181088360162,-22.510621099330777,1.0160615324299231,0.9828229476721814,0.7318896610340324,0.7578998625908318,0.49283978590827515,no_recuperado
67.96931822560136,883.6060606060609,27.780320590685726,36.60814458559875,15.625,1.288258603901653,-18.526277406969825,-14.57278556562639,-16.011326120565876,-28.760621099330777,1.019319708043188,0.979463902770879,0.6559216811196142,0.6957148008961239,0.3520284185059108,no_recuperado
67.27991759712813,892.625,27.449366876770323,35.3165409477799,16.129032258064516,0.5988579754284302,-9.507338013030676,-14.903739279541792,-17.302929758384728,-28.25658884126626,1.0089809306994508,0.9894612601583812,0.648107526646647,0.6711686847819698,0.36338417394158534,no_recuperado
68.411097843818,878.4545454545456,35.34746358394276,35.64670391494755,15.625,1.7300382221182957,-23.677792558485066,-7.005642572369354,-16.972766791217076,-28.760621099330777,1.0259449719595533,0.9737535264386642,0.8345896391515251,0.677443224657358,0.3520284185059108,no_recuperado
70.05597388909297,857.6470588235296,32.329630234312084,35.78513319209216,18.181818181818183,3.3749142673932653,-44.48527918950106,-10.023475922000031,-16.834337514072466,-26.203802917512593,1.0506127869973887,0.950688743419307,0.7633355181788437,0.6800739861471042,0.40963306880687805,no_recuperado
69.78602935148253,860.9411764705884,32.17936584914051,36.304269721343914,21.21212121212121,3.104969729782823,-41.19116154244227,-10.173740307171606,-16.315200984820713,-23.173499887209566,1.0465644929369478,0.9543402228178995,0.7597876229048348,0.6899398499097918,0.47790524694135766,no_recuperado
69.49979970768025,864.3235294117648,30.031014865178093,38.79901592004447,24.242424242424242,2.8187400859805507,-37.80880860126592,-12.322091291134022,-13.820454786120159,-20.143196856906535,1.042271975010176,0.958089509700383,0.7090628667078862,0.7373509349173095,0.5461774250758373,no_recuperado
69.93613875178202,859.1212121212121,32.50938093050753,38.42647199522887,21.875,3.255079130082322,-43.01112589181855,-9.843725225804583,-14.192998710935754,-22.510621099330777,1.0488156479298514,0.9523228199683522,0.767579615306739,0.7302709715536349,0.49283978590827515,no_recuperado
72.26001773684234,832.857142857143,45.93098586123184,37.71136511481999,20.588235294117645,5.57895811514264,-69.27519515588767,3.5778797049197237,-14.908105591344636,-23.797385805213132,1.0836663086458678,0.9232094979452039,1.0844773861854402,0.7166808143207324,0.46384921026661186,no_recuperado
74.88662950255099,803.3513513513517,41.65680964488046,36.67196931354195,19.444444444444446,8.205569880851286,-98.78098666167898,-0.6962965114316546,-15.947501392622677,-24.94117665488633,1.1230569809088784,0.8905027760347816,0.9835597297430361,0.6969277497739188,0.4380798096962446,no_recuperado
73.08078332707893,823.1111111111113,41.79731896923598,37.72873099983057,22.857142857142858,6.39972370537923,-79.02122690191936,-0.5557871870761346,-14.89073970633406,-21.52847824218792,1.095975135093633,0.9124061697245377,0.986877298089427,0.7170108420609875,0.5149672865000753,no_recuperado
70.29886855320754,854.7647058823534,33.26300959754936,35.96926297254347,21.21212121212121,3.617808931507838,-47.36763213067729,-9.090096558762752,-16.65020773362116,-23.173499887209566,1.0542554205351966,0.9474936989455386,0.7853735561870234,0.6835732570059755,0.47790524694135766,no_recuperado
70.40738400660895,853.2647058823527,30.75840247213922,36.62587262379474,15.151515151515152,3.7263243849092476,-48.867632130677976,-11.594703684172895,-15.993598082369886,-29.234105947815625,1.0558828009940113,0.945830971719393,0.7262372294164102,0.696051711130265,0.3413608906723984,no_recuperado
71.1247860376547,844.3529411764706,25.768059101827337,36.166701577976546,18.181818181818183,4.443726415954998,-57.77939683656007,-16.58504705448478,-16.45276912818808,-26.203802917512593,1.0666415087157508,0.9359524158464149,0.6084101365960141,0.6873254537267598,0.40963306880687805,no_recuperado
70.6560806754702,850.3529411764699,32.03396147929683,38.253936220521304,24.242424242424242,3.9750210537705044,-51.77939683656075,-10.319144677015288,-14.365534485643323,-20.143196856906535,1.0596124458177767,0.9426033247509936,0.7563544775457427,0.7269920374938258,0.5461774250758373,no_recuperado
75.99892211059698,783.507551437549,35.292151268682815,20.838602497533575,4.104812028169142,6.2190647176361304,-71.47753416306125,-17.938710971712418,-10.047272456434266,-2.9810731716136125,1.110809792566921,0.9177617345322537,0.7303537409498465,0.7740169800086415,0.005530184589619402,no_recuperado
70.70980893179468,834.4073206520276,33.93110264546801,38.356201547886776,21.71055680797607,3.0344252889388468,-38.521490384673896,-10.152727568945327,-15.02005952771974,-23.075208174883446,1.0655644740302057,0.962763441625829,0.7957171811747337,0.7640407998932631,1.8377993114248916,no_recuperado
67.35980522006908,857.0086748916567,36.34439115029585,37.23572625783827,15.523638731538279,1.4577872156420981,-26.70560030931005,-5.70469537978902,-15.53761275707278,-27.889764347705714,1.00546168182006,0.9805355636498307,0.842544558506847,0.6945850917432527,0.8992876572501162,no_recuperado
70.77042397597936,872.1740464441141,33.37238246750706,36.37619694890731,21.77367981687527,3.1456205363381513,-48.541586088853045,-10.030669518562691,-17.883820886100715,-23.614644330179203,1.1015369199577223,0.9228826131514286,0.8513848070923448,0.5516618067548479,0.26759669251381313,no_recuperado
83.14650621160148,751.2063085446342,31.331206056025263,18.827828829983794,0.0,9.718758919075102,-101.76230319928221,-24.178702151603023,-14.854412350627602,-11.12838569101056,1.147496846880476,0.8829544684390181,0.6285381479635002,0.570504846716904,0.0995632837070966,no_recuperado
71.98213363584887,842.4613289796539,32.77322615155567,37.32227906961024,23.919471899606716,3.851319661588314,-56.1709735987101,-9.345378146556017,-15.271906341031562,-20.123164633495012,1.074894600109637,0.9552303778849175,0.8017163336368027,0.7192722701598095,0.280345130029961,no_recuperado
66.25345824146366,823.5648150357925,30.038651959628993,34.90065025197983,21.567737945947105,2.811551073943682,-42.57991787842777,-7.575759760573338,-17.003113269875513,-21.99101739612607,1.0172517595206525,0.9484585030753828,0.6950209740017416,0.6633648020484213,1.0056206532402718,no_recuperado
66.42570045513516,868.8245236286448,32.71439174871082,34.94887037083695,16.89548620560338,3.398287688428749,-46.42977725446253,-9.55820875395437,-16.792143072362304,-23.635619173932895,1.0430686845115005,0.9214979170647022,0.7755574261293783,0.6973183874208231,1.2632059327740666,no_recuperado
67.64628849226929,936.8203470819399,27.77878015346037,38.20118360861273,24.175770002421295,0.12235328372338888,-9.763809301477023,-11.380311625570819,-13.946931473074487,-21.743812255403167,0.9731482574079774,1.0041374774687244,0.7584499211576056,0.899615331901078,2.393157672769785,no_recuperado
71.53449706597695,825.10924165321,28.583366163767256,38.63073864326904,23.51927743159419,3.840425373999105,-54.02724845182726,-10.600674862796636,-12.30722672524973,-19.891395824909537,1.0545697023877827,0.91331700462986,0.6421849151202952,0.688872877808128,0.5124018618131039,no_recuperado
70.20946566206852,884.4499829184982,31.701299478920667,36.7586701084635,21.01648624947968,3.020071091215014,-35.19457770295477,-11.486197620761061,-12.573954768834188,-23.95831335758442,1.0781270985226012,0.9633207476560965,0.7569010087732359,0.7270758081315348,0.08163163579016469,no_recuperado
70.99347456408333,845.9406015117028,30.346057201511545,33.98644302803206,18.335342715155875,3.886615594067295,-43.897729299430466,-10.260709104066397,-16.282434069453654,-24.109848214830564,1.057527368832679,0.9389688266377639,0.8387554645890866,0.7136819839588873,1.3740912968854408,no_recuperado
64.47112853345193,860.5896654372783,32.374658068640585,41.52768049932595,24.840309774820184,0.12449928562267092,0.6588821800622764,-14.86406652671844,-15.245474189531633,-18.354154506231176,0.9918469491780681,0.994628293427222,0.6901690874145231,0.7695626545782132,1.447147254196398,no_recuperado
69.97567618063792,877.5729791383533,28.86127922420077,36.235698836410755,20.46203084976245,2.7100158235696274,-44.41607011814947,-10.841864762729088,-14.54667915275762,-25.30014809924345,1.0475262279123971,0.9404783518712241,0.7374488907166344,0.7685408451963097,0.8158429555222677,no_recuperado
79.95842781435945,735.2173475146748,56.79133037887986,20.324413879448546,2.859772460622383,7.7106063890115975,-85.34553202602021,5.956663578667131,-7.140691574691382,-3.942290010202688,1.0831029613106498,0.8898461574577489,1.0066715793949783,0.5784662328102925,0.47815168169348526,no_recuperado
74.87406785784492,814.6404623969491,44.872287153718766,34.68906752000877,20.443536813069787,5.234684874556192,-71.21949755024526,1.8244794382873493,-15.09011773503064,-26.615608410574076,1.035972683475188,0.9821817326641116,0.996708848728552,0.6307094701866224,1.6174350506550756,no_recuperado
70.5122131184463,814.0178168714922,42.35010714964273,40.161863503412874,21.979290140473367,6.320241915670869,-76.16654847745825,0.31358565964364793,-15.617061769511531,-21.743040916131214,1.0507695865140942,0.9058868339204714,0.968716640714783,0.7352094379130232,0.1662205401045826,no_recuperado
71.04699660178667,883.7036411008469,32.581183737064734,36.280228417905214,18.229102198214015,3.374941614803786,-47.13511397657913,-9.390603365007259,-17.022188803161402,-22.847758676513315,1.1002023903681544,0.9616933426453853,0.7113149801946738,0.5928778091045799,1.1576735309061146,no_recuperado
68.94836881897278,837.3602580658968,29.28132688160396,37.24773873254306,14.637223133121806,1.1354619440807832,-17.5578078042911,-14.467871193222335,-16.575481253779277,-28.926547176355704,1.011614342815568,0.9839467869764914,0.7562389353201371,0.4945277316688559,0.20328591799184145,no_recuperado
69.86782704561934,871.9985665072954,29.42909232546465,36.32643959501025,24.534190631628586,3.3784844279432322,-43.44172947576114,-10.594751778117924,-14.45480615278598,-20.24152015789187,1.0093497767030757,0.9484763411947217,0.797691895253078,0.7830222633013378,1.6340730218640838,no_recuperado
71.33483233907639,897.905839298812,31.4688878639349,37.791261465543,14.887702262154965,3.747888421896677,-51.42883694360772,-9.615898407467835,-18.268791769372104,-27.97973841802246,1.0498436458156808,0.9790650250155243,0.7774268496089178,0.8387627391016924,0.8002890455443318,no_recuperado
71.354885616905,801.7377436936008,39.75998284281523,35.94249326288966,20.78874851304684,8.412161422354387,-101.34772430064862,-2.7233598091205744,-15.884202248585742,-26.891726768673255,1.1004451176978978,0.8988381350517474,1.0623217844019492,0.7446454104108646,-1.0008551715083032,no_recuperado
78.61593604785,775.7707927857008,36.38564411316628,20.680677263085677,4.737345435182814,6.3691202919724885,-76.12438594837094,-14.953757517744233,-7.688862667973361,-3.033684898249736,1.066888969173608,0.938308255341507,0.726347188332,0.7556254452050923,0.6923720795803195,no_recuperado
70.06346373715242,841.9372406221504,29.79224810971676,38.58434128770521,24.58346992445266,3.1427311102534903,-41.696154598415234,-12.57206354733626,-10.959903190175918,-21.33541584012639,1.016561730525976,0.96390433290461,0.766627845213866,0.7382465642672915,1.3807676743857318,no_recuperado
78.89034009718092,794.5715211231518,41.86422736819429,27.89259848598835,11.731292434652019,5.198153296313546,-56.67448021720289,-13.36224079724881,-1.2748167038901101,1.2903609343025622,1.0247545397654354,0.889382714584996,0.6831038744045559,0.9155469689154178,1.7289462847218826,no_recuperado
66.97203702539161,799.5814461830557,32.597349108696406,37.7624498016594,22.283643821396133,3.4825457824008055,-42.50345091814253,-8.323737574675569,-13.750413063955298,-21.66075126564328,1.0266434775865798,0.9471913785247978,0.7809945968840897,0.7945879513878705,0.24556944135846331,no_recuperado
81.58674772249901,744.9062283511736,56.973690988876974,21.15064449488039,0.9297879620973073,7.641880915014983,-91.12099180132643,0.8339133616198708,-13.311362586062378,-5.74990395582206,1.1020558528853397,0.9029106850249595,1.1806961724631384,0.7288391412428951,0.2365322483405464,no_recuperado
81.46907504638624,765.3802137761265,30.196320542887566,18.140024035095117,0.0,8.960968709354985,-104.32132553758136,-22.34369912351238,-11.114493885239659,-6.895232440278334,1.0837514191024187,0.8895590484242868,0.5105272387474554,0.6412040176080759,-0.08232271240089568,no_recuperado
70.77331851552181,825.7238106303098,40.677650494173,35.92050764072657,18.49285268820952,7.9935507088480735,-97.20961066404173,-1.0747158524700136,-15.31288591823937,-24.36089567681714,1.1675523296586658,0.8813452154668513,0.8828766653772943,0.7805817906777225,0.22990448968697436,no_recuperado
70.58866034567968,857.554125484607,32.7438397430904,39.05030925596299,23.059686619265484,3.12745254624417,-40.60288092327977,-8.021654336345613,-17.94809305555016,-22.63947741940139,1.0457524787863057,0.9633274797919027,0.7029736736046835,0.5653418822886195,-0.8239330281051316,no_recuperado
66.11785362733221,866.3667837862671,34.872949721562684,38.373346207492894,16.608829680725314,1.4182745424609182,-22.40087523481298,-7.819649887930318,-17.521846668787372,-28.463482510056174,1.0450020367868578,0.9638429020869753,0.9071164803437636,0.5879325981975262,0.35600936397215444,no_recuperado
71.12893888423004,886.9150863073502,32.182081668307255,39.071376813765674,24.19191309694187,3.9198008218788707,-54.64195185603217,-9.458699625401579,-16.009772862812607,-19.076042586658172,1.094111954333632,0.9529681364436178,0.7368398029870541,0.7625760493649325,0.3523300497379289,no_recuperado
82.10254552915565,721.0064179771256,87.08213309851395,76.74403549237437,27.61744614548724,1.7931488604504893,0.7099021347932859,60.309129256620686,57.031330514071115,23.036299099996736,1.0006249795004447,1.0690008016660844,3.3987617586278307,3.7004526344252864,25.34771753599777,no_recuperado
72.4289245996574,825.5675415114466,41.65796997455288,38.84178630186264,23.16371992362178,6.6162933993271436,-81.54919102278043,1.2395146620765227,-11.745415371370626,-23.08395024816233,1.0667883641078193,0.948969505820937,0.9738326442922438,0.8270491342951252,0.23705386094455588,no_recuperado
72.53356099117107,867.732917969231,30.44894348902878,41.00134799921794,23.92061351280877,2.513771374962703,-39.45610651413862,-11.417589129089581,-16.843788574209754,-19.1211192043264,1.0254255876514078,0.9910807277808863,0.5458369544792513,0.6756961153573438,-0.5129283790540264,no_recuperado
68.25545587023284,881.8690983326959,30.587723363171104,39.65623777977088,22.05592277338803,0.7441859377487688,-12.900154386289739,-10.030216513851604,-11.99570897486899,-21.618313085923525,1.025096900274167,1.0428264499357547,0.7259521171960688,0.733829198679979,0.019622765269946996,no_recuperado
68.46801163955149,818.6057338325385,30.595493715624308,38.15445396894319,24.539794442360886,3.9915935343689153,-54.590732743817696,-8.519105384723797,-12.937798025272143,-20.39916613583312,1.038857303628914,0.9581118241978069,0.7691693582959725,0.6134808376615192,0.5034856709347163,no_recuperado
65.46397586420427,897.7087687559457,25.09481965238469,37.19721559397714,17.23913858308262,0.5170302441643471,-8.17259582577844,-19.72270019398369,-19.535728542165604,-28.727614056437446,0.9765280774856643,1.0106672894770745,0.7842708951639148,0.5789399475115159,-0.16254473338105285,no_recuperado
71.15515644265663,891.4534618400767,30.055618366019242,38.60445320405053,25.86254956654895,3.4397718437972897,-56.48396887532944,-11.1662026766533,-15.370741842405963,-18.840327011056676,1.0672944152210266,0.8924107705892274,0.7914919824416902,0.6817217536652925,1.3465331528326274,no_recuperado
65.65147531339507,911.9929812005843,30.937478364390557,39.73232781092225,23.50058715023478,0.4230193333931297,-8.506467068937715,-12.179914778274599,-16.26693785191712,-18.67001840914023,0.9794410428966174,0.9565029244437354,0.749975474740239,0.7620431963208062,0.17766665302732243,no_recuperado
76.26238193810337,812.2299339811491,41.84928340846882,38.10722521037955,22.30592279134698,6.55239446800827,-80.98026625988335,-1.3789130035122512,-12.259604682302674,-23.196883412426104,1.0166447176193818,0.9565010353231285,1.160674766887012,0.6852438821634897,-0.7013713730703796,no_recuperado
72.45326140566263,818.4212583968017,39.99536391950583,38.54446014606753,23.323715205229387,5.9154645878986205,-76.45351129689813,3.5488306545127504,-14.558700446587626,-22.069322551111426,1.0913061753308126,0.9292470918289443,0.8688907738176416,0.7298965783213266,0.2697550452390025,no_recuperado
77.13199830902487,818.8102057376875,44.49669994880118,36.17522198916524,23.37953568001035,6.50322471462016,-82.21269802684006,-0.20105995733965926,-12.549479653481281,-22.04762392188224,1.0403446653037167,0.911925436787463,0.9253556529440723,0.6901765079603007,0.46372998305245894,no_recuperado
75.99028098994366,773.956474326328,86.58833987195172,75.3387278622123,29.64552166406897,1.4394529324860201,-5.199175791364063,59.11464817549673,61.54639023446852,28.349548890277674,1.0899186977964228,1.009196061225954,3.394012990927537,3.744785716589325,25.61147790980144,no_recuperado
74.45123481168032,854.0203739892812,40.953587556280446,37.11589735702957,22.430959543121432,6.655981403102951,-73.51862762175884,-1.473300050077004,-15.710937900518028,-21.02490810217572,1.0878946802983094,0.9384659585355463,0.8333649996794608,0.6522097127590879,0.023608063417095815,no_recuperado
64.99484815693803,872.785743905354,29.377248947739176,40.66812382151123,24.78200778704533,-0.08536273867851002,-4.917254267056689,-10.552417977961474,-15.402325164487996,-20.84557517093835,1.020548208146544,0.9881697489780995,0.7454531328598606,0.7420322317383957,1.0038918237637247,no_recuperado
64.85140502290078,897.0988906668836,29.361735589480766,37.39027055841274,23.609217693229347,0.4708859491450883,-5.996925852991817,-14.694566784733837,-13.703552804103671,-17.57703209394887,0.9350519516719433,0.9501163089198367,0.6383949069300032,0.8576361808755752,0.7407107324798906,no_recuperado
